,next_turn,move_count,last_move_player,last_move_position,line_counts_competitor_4,line_counts_competitor_5,line_counts_player_4,line_counts_player_5,next_move
0,1,6,1,13,0,0,0,0,0
0,1,7,0,60,0,0,0,0,0
0,0,8,1,65,0,0,0,0,0
0,0,9,0,45,0,0,0,0,2
0,1,10,1,62,0,0,0,0,0
0,1,11,0,55,0,0,0,0,0
0,0,12,1,70,0,0,0,0,0
0,0,13,0,68,0,0,0,0,0
0,1,14,1,56,0,0,0,0,0
0,1,15,0,77,0,0,0,0,0
0,0,16,1,46,0,0,0,0,0
0,0,17,0,43,0,0,0,0,1
0,1,18,1,42,1,0,1,0,2
0,1,19,0,41,1,0,1,0,0
0,0,20,1,78,0,0,1,0,0
0,0,21,0,53,0,0,1,0,0
0,1,22,1,76,1,0,1,0,1
0,1,23,0,73,1,0,1,0,1
0,0,24,1,82,0,1,1,0,0
0,0,25,0,38,0,1,1,0,0
0,1,26,1,5,1,0,1,0,0
0,1,27,0,10,1,0,1,0,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,63,0,0,0,0,0
0,0,4,1,64,0,0,0,0,0
0,0,5,0,65,0,0,0,0,0
0,1,6,1,43,0,0,0,0,0
0,1,7,0,28,0,0,0,0,0
0,0,8,1,45,0,0,0,0,0
0,0,9,0,34,0,0,0,0,1
0,1,10,1,76,1,0,1,0,0
0,1,11,0,88,1,0,1,0,0
0,0,12,1,42,0,0,1,0,1
0,0,13,0,32,0,0,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,1,0,0,0,0,0
0,0,4,1,56,0,0,0,0,0
0,0,5,0,66,0,0,0,0,0
0,1,6,1,63,0,0,0,0,0
0,1,7,0,45,0,0,0,0,0
0,0,8,1,16,0,0,0,0,0
0,0,9,0,44,0,0,0,0,0
0,1,10,1,34,0,0,0,0,2
0,1,11,0,64,0,0,0,0,0
0,0,12,1,47,0,0,0,0,0
0,0,13,0,74,0,0,0,0,0
0,1,14,1,67,0,0,0,0,0
0,1,15,0,59,0,0,0,0,0
0,0,16,1,15,0,0,0,0,1
0,0,17,0,33,0,0,1,0,0
0,1,18,1,75,1,0,1,0,0
0,1,19,0,36,1,0,1,0,0
0,0,20,1,5,0,0,1,0,0
0,0,21,0,88,0,0,1,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,61,0,0,0,0,0
0,0,4,1,65,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,83,0,0,0,0,0
0,1,7,0,63,0,0,0,0,0
0,0,8,1,1,0,0,0,0,0
0,0,9,0,78,0,0,0,0,0
0,1,10,1,50,0,0,0,0,0
0,1,11,0,64,0,0,0,0,1
0,0,12,1,62,0,1,0,0,0
0,0,13,0,92,0,1,0,0,2
0,1,14,1,60,0,0,0,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,0,3,0,24,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,1,5,0,53,0,0,0,0,2
0,1,6,1,56,0,0,0,0,0
0,0,7,0,44,0,0,0,0,1
0,0,8,1,52,0,0,1,0,0
0,1,9,0,18,1,0,1,0,2
0,1,10,1,51,1,0,1,0,0
0,0,11,0,17,0,0,1,0,0
0,0,12,1,43,0,0,1,0,0
0,1,13,0,34,1,0,1,0,0
0,1,14,1,46,1,0,1,0,1
0,0,15,0,47,1,0,1,0,2
0,0,16,1,48,1,0,1,0,0
0,1,17,0,33,1,0,1,0,2
0,1,18,1,23,1,0,1,0,0
0,0,19,0,38,1,0,1,0,0
0,0,20,1,96,1,0,1,0,1
0,1,21,0,61,1,0,1,0,2
0,1,22,1,25,1,0,1,0,0
0,0,23,0,57,1,0,1,0,1
0,0,24,1,70,1,0,0,1,0
0,1,25,0,58,0,1,0,1,1
0,1,26,1,65,0,1,0,1,0
0,0,27,0,93,1,0,0,1,2
0,0,28,1,35,1,0,0,1,0
0,1,29,0,16,0,1,0,1,1
0,1,30,1,74,0,1,0,1,1
0,1,1,0,63,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,66,0,0,0,0,0
0,0,4,1,64,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,67,0,0,0,0,0
0,1,7,0,84,0,0,0,0,0
0,0,8,1,56,0,0,0,0,0
0,0,9,0,36,0,0,0,0,1
0,1,10,1,45,1,0,1,0,0
0,1,11,0,0,1,0,1,0,0
0,0,12,1,47,0,0,1,0,0
0,0,13,0,65,0,0,1,0,1
0,1,14,1,35,1,0,1,0,2
0,1,15,0,75,1,0,1,0,0
0,0,16,1,82,0,0,1,0,1
0,0,17,0,72,0,0,1,1,0
0,1,18,1,94,1,1,1,1,0
0,1,19,0,21,1,1,1,1,0
0,0,20,1,50,0,0,1,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,45,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,1,5,0,80,0,0,0,0,0
0,1,6,1,35,0,0,0,0,1
0,0,7,0,65,1,0,0,0,2
0,0,8,1,75,1,0,0,0,0
0,1,9,0,73,0,0,0,0,0
0,1,10,1,49,0,0,0,0,1
0,0,11,0,25,0,1,0,0,2
0,0,12,1,15,0,1,0,0,0
0,1,13,0,50,0,0,0,0,0
0,1,14,1,53,0,0,0,0,0
0,0,15,0,11,0,1,0,0,0
0,0,16,1,13,0,1,0,0,0
0,1,17,0,3,0,0,0,0,0
0,1,18,1,23,0,0,0,0,0
0,0,19,0,34,0,1,0,0,0
0,0,20,1,74,0,1,0,0,1
0,1,21,0,72,1,0,1,0,2
0,1,22,1,76,1,0,1,0,0
0,0,23,0,66,0,1,1,0,0
0,0,24,1,70,0,1,1,0,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,0,0,0,0,0,0
0,0,4,1,43,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,34,0,0,0,0,0
0,1,7,0,41,0,0,0,0,0
0,0,8,1,40,0,0,0,0,1
0,0,9,0,24,0,0,1,0,1
0,1,10,1,14,0,1,0,1,2
0,1,11,0,64,0,1,0,1,0
0,0,12,1,55,0,0,0,1,0
0,0,13,0,71,0,0,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,36,0,0,0,0,0
0,1,3,0,24,0,0,0,0,0
0,0,4,1,74,0,0,0,0,0
0,0,5,0,4,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,1,7,0,25,0,0,0,0,0
0,0,8,1,45,0,0,0,0,0
0,0,9,0,55,0,0,0,0,0
0,1,10,1,53,0,0,0,0,2
0,1,11,0,56,0,0,0,0,2
0,0,12,1,52,0,0,0,0,0
0,0,13,0,34,0,0,0,0,0
0,1,14,1,35,0,0,0,0,0
0,1,15,0,98,0,0,0,0,2
0,0,16,1,26,0,0,0,0,2
0,0,17,0,23,0,0,0,0,0
0,1,18,1,38,0,0,0,0,2
0,1,19,0,37,0,0,0,0,2
0,0,20,1,62,0,0,0,0,1
0,0,21,0,33,0,0,1,0,0
0,1,22,1,51,1,0,1,0,0
0,1,23,0,13,1,0,1,0,0
0,0,24,1,84,0,0,1,0,1
0,0,25,0,66,0,0,1,0,0
0,1,26,1,88,1,0,1,0,0
0,1,27,0,42,1,0,1,0,1
0,0,28,1,32,1,0,1,0,1
0,0,29,0,22,1,0,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,35,0,0,0,0,0
0,0,4,1,34,0,0,0,0,0
0,0,5,0,93,0,0,0,0,0
0,1,6,1,52,0,0,0,0,0
0,1,7,0,37,0,0,0,0,1
0,0,8,1,36,1,0,0,0,0
0,0,9,0,63,1,0,0,0,0
0,1,10,1,44,0,0,0,0,0
0,1,11,0,56,0,0,0,0,1
0,0,12,1,33,0,1,0,0,0
0,0,13,0,88,0,1,0,0,2
0,1,14,1,32,0,0,0,0,1
0,1,1,0,67,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,0,3,0,48,0,0,0,0,0
0,0,4,1,33,0,0,0,0,0
0,1,5,0,55,0,0,0,0,0
0,1,6,1,29,0,0,0,0,0
0,0,7,0,44,0,0,0,0,0
0,0,8,1,96,0,0,0,0,0
0,1,9,0,46,0,0,0,0,0
0,1,10,1,64,0,0,0,0,0
0,0,11,0,54,0,0,0,0,0
0,0,12,1,24,0,0,0,0,0
0,1,13,0,36,0,0,0,0,0
0,1,14,1,84,0,0,0,0,1
0,0,15,0,34,1,0,0,0,2
0,0,16,1,74,1,0,0,0,0
0,1,17,0,8,0,0,0,0,0
0,1,18,1,56,0,0,0,0,0
0,0,19,0,53,1,0,0,0,0
0,0,20,1,58,1,0,0,0,0
0,1,21,0,47,0,0,0,0,0
0,1,22,1,26,0,0,0,0,1
0,0,23,0,35,1,0,0,0,0
0,0,24,1,14,1,0,0,0,2
0,1,25,0,62,0,0,0,0,2
0,1,26,1,25,0,0,0,0,0
0,0,27,0,43,1,0,0,0,2
0,0,28,1,42,1,0,0,0,1
0,1,29,0,15,1,0,1,0,1
0,1,30,1,52,1,0,1,0,1
0,0,31,0,51,1,0,1,0,0
0,0,32,1,37,1,0,1,0,1
0,1,33,0,28,1,0,1,0,2
0,1,34,1,57,1,0,1,0,1
0,0,35,0,61,0,1,1,0,2
0,0,36,1,16,0,1,1,0,1
0,1,37,0,17,1,0,1,0,0
0,1,38,1,99,1,0,1,0,0
0,0,39,0,12,0,1,1,0,0
0,0,40,1,88,0,1,1,0,1
0,1,41,0,19,1,1,1,1,0
0,1,42,1,92,1,1,1,1,2
0,0,43,0,18,0,1,1,1,0
0,0,44,1,66,0,1,1,1,0
0,1,45,0,93,1,1,1,1,0
0,1,46,1,7,1,1,1,1,0
0,0,47,0,68,0,1,1,1,0
0,0,48,1,1,0,1,1,1,0
0,1,49,0,41,1,1,1,1,0
0,1,50,1,95,1,1,1,1,1
0,1,1,0,63,0,0,0,0,0
0,1,2,1,36,0,0,0,0,0
0,1,3,0,45,0,0,0,0,0
0,0,4,1,24,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,44,0,0,0,0,0
0,1,7,0,33,0,0,0,0,0
0,0,8,1,15,0,0,0,0,0
0,0,9,0,66,0,0,0,0,0
0,1,10,1,35,0,0,0,0,0
0,1,11,0,51,0,0,0,0,1
0,0,12,1,42,0,1,0,0,2
0,0,13,0,6,0,1,0,0,2
0,1,14,1,60,0,0,0,0,0
0,1,15,0,53,0,0,0,0,0
0,0,16,1,26,0,1,0,0,0
0,0,17,0,64,0,1,0,0,1
0,1,18,1,65,1,0,1,0,0
0,1,19,0,27,1,0,1,0,2
0,0,20,1,67,0,1,1,0,0
0,0,21,0,47,0,1,1,0,1
0,1,22,1,62,0,1,0,1,0
0,1,23,0,0,0,1,0,1,0
0,0,24,1,40,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,87,0,0,0,0,0
0,0,3,0,77,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,1,5,0,43,0,0,0,0,2
0,1,6,1,46,0,0,0,0,0
0,0,7,0,36,0,0,0,0,0
0,0,8,1,56,0,0,0,0,0
0,1,9,0,67,0,0,0,0,2
0,1,10,1,34,0,0,0,0,0
0,0,11,0,55,0,0,0,0,1
0,0,12,1,42,0,0,1,0,1
0,1,13,0,41,0,1,0,1,2
0,1,14,1,40,0,1,0,1,0
0,0,15,0,35,0,0,0,1,0
0,0,16,1,48,0,0,0,1,0
0,1,17,0,17,0,1,0,1,1
0,1,18,1,37,0,1,0,1,1
0,0,19,0,33,0,1,0,1,0
0,0,20,1,89,0,1,0,1,2
0,1,21,0,38,0,1,0,1,0
0,1,22,1,95,0,1,0,1,1
0,0,23,0,64,0,1,0,1,1
0,0,24,1,78,0,1,0,1,0
0,1,25,0,98,0,1,0,1,1
0,1,26,1,28,0,1,0,1,0
0,0,27,0,86,0,1,0,1,0
0,0,28,1,31,0,1,0,1,0
0,1,29,0,88,0,1,0,1,0
0,1,30,1,94,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,41,0,0,0,0,0
0,0,4,1,46,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,35,0,0,0,0,2
0,1,7,0,25,0,0,0,0,0
0,0,8,1,56,0,0,0,0,0
0,0,9,0,66,0,0,0,0,0
0,1,10,1,93,0,0,0,0,0
0,1,11,0,17,0,0,0,0,0
0,0,12,1,21,0,0,0,0,1
0,0,13,0,65,0,0,1,0,1
0,1,14,1,33,1,0,1,0,2
0,1,15,0,75,1,0,1,0,0
0,0,16,1,20,0,0,1,0,0
0,0,17,0,36,0,0,1,0,1
0,1,18,1,34,1,0,1,0,0
0,1,19,0,31,1,0,1,0,0
0,0,20,1,72,0,0,1,0,0
0,0,21,0,10,0,0,1,0,2
0,1,22,1,11,1,0,1,0,0
0,1,23,0,1,1,0,1,0,2
0,0,24,1,22,0,0,1,0,0
0,0,25,0,64,0,0,1,0,0
0,1,26,1,24,1,0,1,0,0
0,1,27,0,9,1,0,1,0,2
0,0,28,1,14,0,0,1,0,1
0,0,29,0,37,0,0,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,54,0,0,0,0,0
0,0,4,1,65,0,0,0,0,0
0,0,5,0,43,0,0,0,0,0
0,1,6,1,70,0,0,0,0,0
0,1,7,0,44,0,0,0,0,0
0,0,8,1,64,0,0,0,0,0
0,0,9,0,63,0,0,0,0,2
0,1,10,1,34,0,0,0,0,0
0,1,11,0,81,0,0,0,0,0
0,0,12,1,35,0,0,0,0,0
0,0,13,0,53,0,0,0,0,1
0,1,14,1,33,1,0,1,0,0
0,1,15,0,66,1,0,1,0,2
0,0,16,1,23,0,0,1,0,0
0,0,17,0,71,0,0,1,0,0
0,1,18,1,0,1,0,1,0,0
0,1,19,0,84,1,0,1,0,0
0,0,20,1,15,0,0,1,0,1
0,0,21,0,73,0,0,0,1,0
0,1,22,1,75,0,1,0,1,1
0,1,23,0,74,0,1,0,1,2
0,0,24,1,83,0,1,0,1,0
0,0,25,0,91,0,1,0,1,2
0,1,26,1,56,0,1,0,1,1
0,1,27,0,67,0,1,0,1,1
0,0,28,1,68,0,1,0,1,0
0,0,29,0,19,0,1,0,1,2
0,1,30,1,94,0,1,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,42,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,1,5,0,78,0,0,0,0,0
0,1,6,1,34,0,0,0,0,0
0,0,7,0,45,0,0,0,0,0
0,0,8,1,35,0,0,0,0,0
0,1,9,0,53,0,0,0,0,0
0,1,10,1,52,0,0,0,0,2
0,0,11,0,62,0,0,0,0,0
0,0,12,1,64,0,0,0,0,1
0,1,13,0,74,1,0,1,0,2
0,1,14,1,84,1,0,1,0,0
0,0,15,0,43,0,0,1,0,1
0,0,16,1,26,0,0,1,0,2
0,1,17,0,61,1,0,1,0,1
0,1,18,1,72,1,0,1,0,2
0,0,19,0,17,1,0,1,0,0
0,0,20,1,14,1,0,1,0,0
0,1,21,0,51,1,0,1,0,1
0,1,22,1,32,1,0,1,0,0
0,0,23,0,92,0,1,1,0,0
0,0,24,1,7,0,1,1,0,0
0,1,25,0,41,1,0,1,0,1
0,1,1,0,33,0,0,0,0,0
0,1,2,1,66,0,0,0,0,0
0,0,3,0,36,0,0,0,0,0
0,0,4,1,56,0,0,0,0,0
0,1,5,0,45,0,0,0,0,0
0,1,6,1,35,0,0,0,0,0
0,0,7,0,34,0,0,0,0,0
0,0,8,1,44,0,0,0,0,0
0,1,9,0,81,0,0,0,0,1
0,1,10,1,37,0,0,0,0,1
0,0,11,0,38,0,1,0,0,0
0,0,12,1,89,0,1,0,0,2
0,1,13,0,39,0,0,0,0,0
0,1,14,1,9,0,0,0,0,0
0,0,15,0,43,0,1,0,0,0
0,0,16,1,47,0,1,0,0,0
0,1,17,0,51,0,0,0,0,0
0,1,18,1,97,0,0,0,0,2
0,0,19,0,46,0,1,0,0,0
0,0,20,1,54,0,1,0,0,0
0,1,21,0,17,0,0,0,0,0
0,1,22,1,55,0,0,0,0,0
0,0,23,0,23,0,1,0,0,2
0,0,24,1,64,0,1,0,0,1
0,1,25,0,74,1,0,1,0,0
0,1,26,1,25,1,0,1,0,0
0,0,27,0,7,0,1,1,0,1
0,0,28,1,84,0,1,0,1,0
0,1,29,0,26,0,1,0,1,0
0,1,30,1,82,0,1,0,1,1
0,0,31,0,52,1,1,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,61,0,0,0,0,0
0,0,3,0,35,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,1,5,0,34,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,0,7,0,67,0,0,0,0,1
0,0,8,1,24,0,0,1,0,1
0,1,9,0,64,0,1,0,1,0
0,1,10,1,32,0,1,0,1,2
0,0,11,0,14,0,0,0,1,0
0,0,12,1,62,0,0,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,93,0,0,0,0,0
0,1,3,0,45,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,5,0,0,0,0,0
0,1,7,0,46,0,0,0,0,1
0,0,8,1,43,1,0,0,0,0
0,0,9,0,56,1,0,0,0,1
0,1,10,1,53,1,0,1,0,0
0,1,11,0,94,1,0,1,0,1
0,0,12,1,42,0,1,1,0,1
0,0,13,0,57,0,1,0,1,0
0,1,14,1,10,0,1,0,1,2
0,1,15,0,58,0,1,0,1,1
0,1,1,0,34,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,45,0,0,0,0,0
0,0,4,1,84,0,0,0,0,0
0,0,5,0,39,0,0,0,0,0
0,1,6,1,54,0,0,0,0,2
0,1,7,0,64,0,0,0,0,2
0,0,8,1,24,0,0,0,0,0
0,0,9,0,96,0,0,0,0,0
0,1,10,1,14,0,0,0,0,0
0,1,11,0,55,0,0,0,0,0
0,0,12,1,78,0,0,0,0,0
0,0,13,0,77,0,0,0,0,0
0,1,14,1,65,0,0,0,0,0
0,1,15,0,25,0,0,0,0,0
0,0,16,1,37,0,0,0,0,2
0,0,17,0,35,0,0,0,0,2
0,1,18,1,46,0,0,0,0,0
0,1,19,0,48,0,0,0,0,0
0,0,20,1,53,0,0,0,0,0
0,0,21,0,86,0,0,0,0,0
0,1,22,1,56,0,0,0,0,0
0,1,23,0,26,0,0,0,0,0
0,0,24,1,4,0,0,0,0,0
0,0,25,0,66,0,0,0,0,1
0,1,1,0,38,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,63,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,45,0,0,0,0,0
0,1,6,1,55,0,0,0,0,0
0,1,7,0,65,0,0,0,0,0
0,0,8,1,53,0,0,0,0,0
0,0,9,0,43,0,0,0,0,0
0,1,10,1,48,0,0,0,0,0
0,1,11,0,64,0,0,0,0,1
0,0,12,1,66,1,0,0,0,0
0,0,13,0,59,1,0,0,0,1
0,1,14,1,42,1,0,1,0,1
0,1,15,0,67,1,0,1,0,0
0,0,16,1,95,0,1,1,0,1
0,0,17,0,41,0,1,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,41,0,0,0,0,0
0,1,3,0,54,0,0,0,0,0
0,0,4,1,45,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,33,0,0,0,0,0
0,1,7,0,63,0,0,0,0,0
0,0,8,1,68,0,0,0,0,2
0,0,9,0,36,0,0,0,0,1
0,1,10,1,66,1,0,1,0,0
0,1,11,0,88,1,0,1,0,0
0,0,12,1,48,0,0,1,0,0
0,0,13,0,56,0,0,1,0,0
0,1,14,1,86,1,0,1,0,2
0,1,15,0,46,1,0,1,0,0
0,0,16,1,35,0,0,1,0,0
0,0,17,0,6,0,0,1,0,0
0,1,18,1,24,1,0,1,0,0
0,1,19,0,53,1,0,1,0,2
0,0,20,1,22,0,0,1,0,0
0,0,21,0,51,0,0,1,0,1
0,1,22,1,42,1,0,1,0,2
0,1,23,0,15,1,0,1,0,2
0,0,24,1,43,0,0,1,0,0
0,0,25,0,38,0,0,1,0,0
0,1,26,1,85,1,0,1,0,0
0,1,27,0,26,1,0,1,0,2
0,0,28,1,76,0,0,1,0,2
0,0,29,0,65,0,0,1,0,2
0,1,30,1,73,1,0,1,0,1
0,1,31,0,47,1,0,1,0,0
0,0,32,1,61,1,0,1,0,1
0,0,33,0,75,1,0,1,0,0
0,1,34,1,64,1,0,1,0,0
0,1,35,0,21,1,0,1,0,0
0,0,36,1,23,1,0,1,0,2
0,0,37,0,57,1,0,1,0,0
0,1,38,1,16,1,0,1,0,1
0,1,39,0,72,1,0,1,0,0
0,0,40,1,78,1,0,1,0,0
0,0,41,0,79,1,0,1,0,2
0,1,42,1,81,1,0,1,0,1
0,1,43,0,58,1,0,1,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,42,0,0,0,0,0
0,1,3,0,54,0,0,0,0,0
0,0,4,1,45,0,0,0,0,0
0,0,5,0,36,0,0,0,0,0
0,1,6,1,24,0,0,0,0,0
0,1,7,0,46,0,0,0,0,0
0,0,8,1,44,0,0,0,0,0
0,0,9,0,3,0,0,0,0,2
0,1,10,1,47,0,0,0,0,0
0,1,11,0,15,0,0,0,0,0
0,0,12,1,8,0,0,0,0,0
0,0,13,0,56,0,0,0,0,0
0,1,14,1,48,0,0,0,0,0
0,1,15,0,65,0,0,0,0,0
0,0,16,1,95,0,0,0,0,0
0,0,17,0,14,0,0,0,0,0
0,1,18,1,58,0,0,0,0,2
0,1,19,0,25,0,0,0,0,0
0,0,20,1,86,0,0,0,0,0
0,0,21,0,39,0,0,0,0,1
0,1,22,1,57,1,0,1,0,1
0,1,23,0,35,1,0,1,0,1
0,0,24,1,43,1,0,1,0,1
0,0,25,0,66,1,0,1,0,0
0,1,26,1,88,1,0,1,0,2
0,1,27,0,75,1,0,1,0,1
0,0,28,1,76,1,0,1,0,0
0,0,29,0,26,1,0,1,0,0
0,1,30,1,29,1,0,1,0,1
0,1,31,0,32,1,0,1,0,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,63,0,0,0,0,0
0,0,4,1,17,0,0,0,0,0
0,0,5,0,53,0,0,0,0,1
0,1,6,1,52,1,0,1,0,2
0,1,7,0,51,1,0,1,0,2
0,0,8,1,56,0,0,1,0,0
0,0,9,0,66,0,0,1,0,0
0,1,10,1,44,1,0,1,0,0
0,1,11,0,14,1,0,1,0,0
0,0,12,1,41,0,0,1,0,1
0,0,13,0,33,0,0,1,0,1
0,1,14,1,77,0,1,0,1,2
0,1,15,0,88,0,1,0,1,2
0,0,16,1,22,0,0,0,1,0
0,0,17,0,74,0,0,0,1,1
0,1,18,1,64,0,1,0,1,0
0,1,19,0,81,0,1,0,1,2
0,0,20,1,84,0,0,0,1,1
0,0,21,0,34,0,0,0,1,1
0,1,1,0,53,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,56,0,0,0,0,0
0,0,4,1,36,0,0,0,0,0
0,0,5,0,46,0,0,0,0,0
0,1,6,1,44,0,0,0,0,2
0,1,7,0,47,0,0,0,0,2
0,0,8,1,43,0,0,0,0,0
0,0,9,0,16,0,0,0,0,0
0,1,10,1,61,0,0,0,0,0
0,1,11,0,25,0,0,0,0,0
0,0,12,1,74,0,0,0,0,0
0,0,13,0,57,0,0,0,0,2
0,1,14,1,58,0,0,0,0,1
0,1,15,0,65,0,0,0,0,1
0,0,16,1,83,0,1,0,0,0
0,0,17,0,62,0,1,0,0,1
0,1,18,1,35,1,0,1,0,1
0,1,1,0,7,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,45,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,1,5,0,65,0,0,0,0,0
0,1,6,1,64,0,0,0,0,0
0,0,7,0,87,0,0,0,0,0
0,0,8,1,54,0,0,0,0,0
0,1,9,0,73,0,0,0,0,0
0,1,10,1,43,0,0,0,0,0
0,0,11,0,44,0,0,0,0,2
0,0,12,1,46,0,0,0,0,0
0,1,13,0,56,0,0,0,0,0
0,1,14,1,52,0,0,0,0,2
0,0,15,0,76,0,0,0,0,1
0,0,16,1,36,0,0,1,0,0
0,1,17,0,1,1,0,1,0,2
0,1,18,1,26,1,0,1,0,1
0,0,19,0,42,1,0,1,0,0
0,0,20,1,74,1,0,1,0,1
0,1,21,0,83,1,0,1,0,1
0,1,22,1,41,1,0,1,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,53,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,0,5,0,56,0,0,0,0,1
0,1,6,1,57,1,0,1,0,2
0,1,7,0,58,1,0,1,0,0
0,0,8,1,74,0,0,1,0,0
0,0,9,0,35,0,0,1,0,0
0,1,10,1,45,1,0,1,0,0
0,1,11,0,77,1,0,1,0,0
0,0,12,1,85,0,0,1,0,0
0,0,13,0,63,0,0,1,0,1
0,1,14,1,36,1,0,1,0,2
0,1,15,0,27,1,0,1,0,0
0,0,16,1,48,0,0,1,0,1
0,0,17,0,72,0,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,69,0,0,0,0,0
0,1,3,0,44,0,0,0,0,0
0,0,4,1,55,0,0,0,0,0
0,0,5,0,33,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,1,7,0,94,0,0,0,0,0
0,0,8,1,36,0,0,0,0,0
0,0,9,0,66,0,0,0,0,0
0,1,10,1,56,0,0,0,0,0
0,1,11,0,34,0,0,0,0,0
0,0,12,1,60,0,0,0,0,0
0,0,13,0,43,0,0,0,0,0
0,1,14,1,63,0,0,0,0,2
0,1,15,0,53,0,0,0,0,0
0,0,16,1,35,0,0,0,0,0
0,0,17,0,65,0,0,0,0,1
0,1,18,1,76,1,0,1,0,1
0,1,19,0,37,1,0,1,0,1
0,0,20,1,38,0,1,1,0,1
0,0,21,0,32,0,1,0,1,1
0,1,1,0,90,0,0,0,0,0
0,1,2,1,33,0,0,0,0,0
0,1,3,0,71,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,56,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,1,7,0,54,0,0,0,0,0
0,0,8,1,34,0,0,0,0,2
0,0,9,0,64,0,0,0,0,2
0,1,10,1,24,0,0,0,0,0
0,1,11,0,92,0,0,0,0,0
0,0,12,1,42,0,0,0,0,0
0,0,13,0,43,0,0,0,0,0
0,1,14,1,66,0,0,0,0,0
0,1,15,0,53,0,0,0,0,0
0,0,16,1,35,0,0,0,0,2
0,0,17,0,26,0,0,0,0,2
0,1,18,1,62,0,0,0,0,0
0,1,19,0,57,0,0,0,0,0
0,0,20,1,65,0,0,0,0,0
0,0,21,0,46,0,0,0,0,1
0,1,22,1,36,0,1,0,1,2
0,1,23,0,76,0,1,0,1,2
0,0,24,1,16,0,0,0,1,0
0,0,25,0,61,0,0,0,1,0
0,1,26,1,52,0,1,0,1,0
0,1,27,0,88,0,1,0,1,0
0,0,28,1,67,0,0,0,1,0
0,0,29,0,41,0,0,0,1,0
0,1,30,1,31,0,1,0,1,0
0,1,31,0,55,0,1,0,1,0
0,0,32,1,58,0,0,0,1,1
0,0,33,0,63,0,0,0,1,2
0,1,34,1,85,0,1,0,1,0
0,1,35,0,23,0,1,0,1,1
